,Name,Position,Year,Week,Rank,Team,Standard Pts,Pass_Att,Pass_Cmp,Pass_Yds,Pass_TD,Int,Pass_2Pt,Rush_Att,Rush_Yds,Rush_TD,Rush_2Pt,Rec,Rec_Yds,Rec_TD,Rec_2Pt,FL,FL_TD,Half PPR Pts,PPR Pts,XPA,XPM,FGA,FGM,50_Plus,DST_Sack,DST_Int,DST_Saf,DST_FR,DST_Blk,DST_TD,DST_PA,DST_Pass_Yds,DST_Rush_Yds,DST_Tot_Yds
1796,Austin Ekeler,RB,2022,6,3,LAC,23.0,0,0,0,0,0,0,14,36,1,0,10,47,0,0,0,0,28.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,Leonard Fournette,RB,2022,6,4,TB,21.0,0,0,0,0,0,0,21,63,0,0,6,38,1,0,0,0,24.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,Christian McCaffrey,RB,2022,6,5,CAR,21.0,0,0,0,0,0,0,13,69,0,0,7,89,0,0,0,0,24.5,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,Breece Hall,RB,2022,6,6,NYJ,19.0,0,0,0,0,0,0,20,116,1,0,2,5,0,0,0,0,20.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,Saquon Barkley,RB,2022,6,7,NYG,18.0,0,0,0,0,0,0,22,83,1,0,3,12,0,0,0,0,19.5,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,Kenyan Drake,RB,2022,6,8,BAL,18.0,0,0,0,0,0,0,10,119,1,0,1,8,0,0,0,0,18.5,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,Kenneth Walker,RB,2022,6,9,SEA,18.0,0,0,0,0,0,0,21,97,1,0,2,13,0,0,0,0,19.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,Alvin Kamara,RB,2022,6,10,NO,17.0,0,0,0,0,0,0,19,99,0,0,6,25,0,0,0,0,20.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,Joe Mixon,RB,2022,6,11,CIN,16.0,0,0,0,0,0,0,8,45,0,0,4,23,1,0,0,0,18.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,Ezekiel Elliott,RB,2022,6,12,DAL,15.0,0,0,0,0,0,0,13,81,1,0,1,5,0,0,0,0,15.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,Dalvin Cook,RB,2022,6,13,MIN,14.0,0,0,0,0,0,0,13,77,1,0,1,6,0,0,0,0,14.5,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,Miles Sanders,RB,2022,6,14,PHI,14.0,0,0,0,0,0,0,18,71,1,0,1,1,0,0,0,0,14.5,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,Devin Singletary,RB,2022,6,15,BUF,14.0,0,0,0,0,0,0,17,85,0,0,4,22,0,0,0,0,16.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,Travis Etienne,RB,2022,6,16,JAX,12.0,0,0,0,0,0,0,10,86,0,0,2,22,0,0,0,0,13.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,Najee Harris,RB,2022,6,17,PIT,12.0,0,0,0,0,0,0,14,42,0,0,2,7,1,0,0,0,13.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,Darrell Henderson,RB,2022,6,18,CAR,12.0,0,0,0,0,0,0,12,43,1,0,2,9,0,0,0,0,13.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,Brian Robinson,RB,2022,6,19,WAS,12.0,0,0,0,0,0,0,17,60,1,0,0,0,0,0,0,0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,JaMycal Hasty,RB,2022,6,20,JAX,11.0,0,0,0,0,0,0,3,57,1,0,0,0,0,0,0,0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,AJ Dillon,RB,2022,6,21,GB,9.0,0,0,0,0,0,0,10,41,0,0,4,11,0,0,0,0,11.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,Eno Benjamin,RB,2022,6,22,ARI,8.0,0,0,0,0,0,0,15,37,0,0,3,28,0,0,0,0,9.5,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,David Montgomery,RB,2022,6,23,CHI,8.0,0,0,0,0,0,0,15,67,0,0,1,13,0,0,0,0,8.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,Nick Chubb,RB,2022,6,24,CLE,7.0,0,0,0,0,0,0,12,56,0,0,1,14,0,0,0,0,7.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,Antonio Gibson,RB,2022,6,25,WAS,7.0,0,0,0,0,0,0,5,35,0,0,3,18,0,0,0,0,8.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,Khalil Herbert,RB,2022,6,26,CHI,7.0,0,0,0,0,0,0,7,74,0,0,0,0,0,0,0,0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,Kyle Juszczyk,RB,2022,6,27,SF,7.0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,9.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,Latavius Murray,RB,2022,6,28,DEN,7.0,0,0,0,0,0,0,15,66,0,0,1,-2,0,0,0,0,7.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,Mark Ingram,RB,2022,6,29,NO,6.0,0,0,0,0,0,0,9,46,0,0,1,11,0,0,0,0,6.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,Aaron Jones,RB,2022,6,30,GB,6.0,0,0,0,0,0,0,9,19,0,0,3,25,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,Sony Michel,RB,2022,6,31,LAC,6.0,0,0,0,0,0,0,8,28,0,0,3,14,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,Tony Pollard,RB,2022,6,32,DAL,6.0,0,0,0,0,0,0,11,44,0,0,2,8,0,0,0,0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,James Robinson,RB,2022,6,33,JAX,6.0,0,0,0,0,0,0,12,54,0,0,1,1,0,0,0,0,6.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,Tyler Allgeier,RB,2022,6,34,ATL,5.0,0,0,0,0,0,0,15,51,0,0,0,0,0,0,0,0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,Michael Carter,RB,2022,6,35,NYJ,5.0,0,0,0,0,0,0,6,41,0,0,1,6,0,0,0,0,5.5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,Caleb Huntley,RB,2022,6,36,ATL,5.0,0,0,0,0,0,0,16,59,0,0,0,0,0,0,0,0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,Phillip Lindsay,RB,2022,6,37,IND,5.0,0,0,0,0,0,0,3,7,0,1,3,5,0,0,0,0,6.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,Jerick McKinnon,RB,2022,6,38,KC,5.0,0,0,0,0,0,0,2,1,0,0,3,29,0,0,0,0,6.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,Raheem Mostert,RB,2022,6,39,MIA,5.0,0,0,0,0,0,0,14,49,0,0,1,-1,0,0,0,0,5.5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,Rachaad White,RB,2022,6,40,TB,5.0,0,0,0,0,0,0,4,12,0,0,3,11,0,0,0,0,6.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,Chase Edmonds,RB,2022,6,41,MIN,4.0,0,0,0,0,0,0,2,3,0,0,2,28,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,Reggie Gilliam,RB,2022,6,42,BUF,4.0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,5.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,Matt Breida,RB,2022,6,43,NYG,3.0,0,0,0,0,0,0,3,-6,0,0,2,17,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,Malcolm Brown,RB,2022,6,44,LA,3.0,0,0,0,0,0,0,7,15,0,0,1,13,0,0,0,0,3.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,Clyde Edwards-Helaire,RB,2022,6,45,KC,3.0,0,0,0,0,0,0,9,33,0,0,0,0,0,0,0,0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,Alec Ingold,RB,2022,6,46,MIA,3.0,0,0,0,0,0,0,1,2,0,0,2,10,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,Samaje Perine,RB,2022,6,47,CIN,3.0,0,0,0,0,0,0,2,5,0,0,2,11,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,Kenny Gainwell,RB,2022,6,48,PHI,2.0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,D'Ernest Johnson,RB,2022,6,49,CLE,2.0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,J.D. McKissic,RB,2022,6,50,WAS,2.0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,Isiah Pacheco,RB,2022,6,51,KC,2.0,0,0,0,0,0,0,2,9,0,0,2,9,0,0,0,0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,Ronnie Rivers,RB,2022,6,52,LA,2.0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,Andrew Beck,RB,2022,6,53,DEN,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,Mike Boone,RB,2022,6,54,DEN,1.0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,J.K. Dobbins,RB,2022,6,55,BAL,1.0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,D'Onta Foreman,RB,2022,6,56,CAR,1.0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,Alexander Horvath,RB,2022,6,57,LAC,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,Chuba Hubbard,RB,2022,6,58,CAR,1.0,0,0,0,0,0,0,2,6,0,0,1,1,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,Kareem Hunt,RB,2022,6,59,CLE,1.0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,Boston Scott,RB,2022,6,60,PHI,1.0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,Keith Smith,RB,2022,6,61,ATL,1.0,0,0,0,0,0,0,1,2,0,0,1,8,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,Avery Williams,RB,2022,6,62,ATL,1.0,0,0,0,0,0,0,2,6,0,0,1,2,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,Jeffery Wilson,RB,2022,6,63,SF,1.0,0,0,0,0,0,0,7,25,0,0,0,0,0,0,1,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,Tevin Coleman,RB,2022,6,64,SF,0.0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,James Cook,RB,2022,6,65,BUF,0.0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,DeeJay Dallas,RB,2022,6,66,SEA,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,Melvin Gordon,RB,2022,6,67,DEN,0.0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,C.J. Ham,RB,2022,6,68,MIN,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,Kevin Harris,RB,2022,6,69,NE,0.0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,Keaontay Ingram,RB,2022,6,70,ARI,0.0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,Alexander Mattison,RB,2022,6,71,MIN,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,Pierre Strong,RB,2022,6,72,NE,0.0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,Jaylen Warren,RB,2022,6,73,PIT,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,Ja'Marr Chase,WR,2022,6,1,CIN,32.0,0,0,0,0,0,0,0,0,0,0,7,132,2,0,0,0,35.5,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,Stefon Diggs,WR,2022,6,2,BUF,30.0,0,0,0,0,0,0,0,0,0,0,10,148,1,0,0,0,35.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,Tyreek Hill,WR,2022,6,3,MIA,29.0,0,0,0,0,0,0,0,0,0,0,12,177,0,0,0,0,35.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,Brandon Aiyuk,WR,2022,6,4,SF,28.0,0,0,0,0,0,0,0,0,0,0,8,83,2,0,0,0,32.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,Michael Pittman,WR,2022,6,5,IND,26.0,0,0,0,0,0,0,0,0,0,0,13,134,0,0,0,0,32.5,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,Chase Claypool,WR,2022,6,6,TB,22.0,0,0,0,0,0,0,1,8,0,0,7,96,1,0,0,0,25.5,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,JuJu Smith-Schuster,WR,2022,6,7,KC,22.0,0,0,0,0,0,0,0,0,0,0,5,113,1,0,0,0,24.5,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,Tyquan Thornton,WR,2022,6,8,NE,20.0,0,0,0,0,0,0,3,16,1,0,4,37,1,0,0,0,22.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,Parris Campbell,WR,2022,6,9,IND,18.0,0,0,0,0,0,0,0,0,0,0,7,57,1,0,0,0,21.5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,Dante Pettis,WR,2022,6,10,CHI,18.0,0,0,0,0,0,0,0,0,0,0,4,84,1,0,0,0,20.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,A.J. Brown,WR,2022,6,11,PHI,17.0,0,0,0,0,0,0,0,0,0,0,5,67,1,0,0,0,19.5,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,Allen Lazard,WR,2022,6,12,GB,17.0,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0,19.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,Allen Robinson,WR,2022,6,13,LA,17.0,0,0,0,0,0,0,0,0,0,0,5,63,1,0,0,0,19.5,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,Jaylen Waddle,WR,2022,6,14,MIA,17.0,0,0,0,0,0,0,0,0,0,0,6,129,0,0,1,0,20.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,Gabriel Davis,WR,2022,6,15,BUF,16.0,0,0,0,0,0,0,0,0,0,0,3,74,1,0,0,0,17.5,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,Justin Jefferson,WR,2022,6,16,MIN,16.0,0,0,0,0,0,0,0,0,0,0,6,107,0,0,0,0,19.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,Cooper Kupp,WR,2022,6,17,LA,16.0,0,0,0,0,0,0,2,17,0,0,7,80,0,0,0,0,19.5,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,Bennett Skowronek,WR,2022,6,18,LA,16.0,0,0,0,0,0,0,1,17,1,0,5,40,0,0,0,0,18.5,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,Chris Godwin,WR,2022,6,19,TB,15.0,0,0,0,0,0,0,0,0,0,0,6,95,0,0,0,0,18.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,Deebo Samuel,WR,2022,6,20,SF,15.0,0,0,0,0,0,0,2,11,0,0,7,79,0,0,0,0,18.5,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,DeVonta Smith,WR,2022,6,21,PHI,15.0,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0,17.5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,Adam Thielen,WR,2022,6,22,MIN,15.0,0,0,0,0,0,0,0,0,0,0,4,36,1,1,0,0,17.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Amari Cooper,WR,2022,6,23,CLE,14.0,0,0,0,0,0,0,0,0,0,0,4,44,1,0,0,0,16.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,Josh Palmer,WR,2022,6,24,LAC,14.0,0,0,0,0,0,0,0,0,0,0,9,57,0,0,0,0,18.5,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,Mecole Hardman,WR,2022,6,25,KC,13.0,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0,14.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,Darnell Mooney,WR,2022,6,26,CHI,13.0,0,0,0,0,0,0,0,0,0,0,7,68,0,0,0,0,16.5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,Alec Pierce,WR,2022,6,27,IND,13.0,0,0,0,0,0,0,0,0,0,0,3,49,1,0,0,0,14.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,Tre'Quan Smith,WR,2022,6,28,NO,13.0,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0,14.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,Tyler Boyd,WR,2022,6,29,CIN,12.0,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0,15.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,Wan'Dale Robinson,WR,2022,6,30,NYG,12.0,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,0,13.5,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,Marquise Brown,WR,2022,6,31,ARI,11.0,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0,13.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,Christian Kirk,WR,2022,6,32,JAX,11.0,0,0,0,0,0,0,1,4,0,0,4,24,1,0,1,0,13.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,CeeDee Lamb,WR,2022,6,33,DAL,11.0,0,0,0,0,0,0,2,9,0,0,5,68,0,0,0,0,13.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,Donovan Peoples-Jones,WR,2022,6,34,CLE,11.0,0,0,0,0,0,0,1,2,0,0,4,74,0,0,0,0,13.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,Tee Higgins,WR,2022,6,35,CIN,10.0,0,0,0,0,0,0,0,0,0,0,6,47,0,0,0,0,13.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,Jakobi Meyers,WR,2022,6,36,NE,10.0,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0,12.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,Rondale Moore,WR,2022,6,37,ARI,10.0,0,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0,13.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,DeVante Parker,WR,2022,6,38,NE,10.0,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0,12.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,Rashid Shaheed,WR,2022,6,39,NO,10.0,0,0,0,0,0,0,1,44,1,0,0,0,0,0,0,0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,Braxton Berrios,WR,2022,6,40,NYJ,9.0,0,0,0,0,0,0,1,20,1,0,1,6,0,0,0,0,9.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,Zay Jones,WR,2022,6,41,JAX,9.0,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,11.5,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,Olamide Zaccheaus,WR,2022,6,42,ATL,9.0,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,11.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,Mike Evans,WR,2022,6,43,TB,8.0,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,Jerry Jeudy,WR,2022,6,44,DEN,8.0,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,9.5,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,Terry McLaurin,WR,2022,6,45,WAS,8.0,0,0,0,0,0,0,2,11,0,0,3,41,0,0,0,0,9.5,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,Corey Davis,WR,2022,6,46,NYJ,7.0,0,0,0,0,0,0,0,0,0,0,2,52,0,0,0,0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,Diontae Johnson,WR,2022,6,47,PIT,7.0,0,0,0,0,0,0,2,8,0,0,5,28,0,0,0,0,9.5,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,Drake London,WR,2022,6,48,ATL,7.0,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,8.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,Brandon Powell,WR,2022,6,49,LA,7.0,0,0,0,0,0,0,3,13,0,0,4,27,0,0,0,0,9.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,Marquez Callaway,WR,2022,6,50,NO,6.0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,Romeo Doubs,WR,2022,6,51,GB,6.0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,8.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,D'Wayne Eskridge,WR,2022,6,52,SEA,6.0,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,KJ Hamler,WR,2022,6,53,DEN,6.0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,D.K. Metcalf,WR,2022,6,54,SEA,5.0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,George Pickens,WR,2022,6,55,PIT,5.0,0,0,0,0,0,0,1,1,0,0,3,27,0,0,0,0,6.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,Demarcus Robinson,WR,2022,6,56,BAL,5.0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,6.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,DeAndre Carter,WR,2022,6,57,LAC,4.0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,5.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,Russell Gage,WR,2022,6,58,TB,4.0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,Marquise Goodwin,WR,2022,6,59,SEA,4.0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,Marcus Johnson,WR,2022,6,60,NYG,4.0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,K.J. Osborn,WR,2022,6,61,MIN,4.0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,5.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,Michael Gallup,WR,2022,6,62,DAL,3.0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,Richie James,WR,2022,6,63,NYG,3.0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,Jauan Jennings,WR,2022,6,64,SF,3.0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,Tim Jones,WR,2022,6,65,JAX,3.0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,3.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,Tyler Lockett,WR,2022,6,66,SEA,3.0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,D.J. Moore,WR,2022,6,67,CAR,3.0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,4.5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
